uid,video_path,question,answer,question_type,time_reference
3789,T1yhBv1ytzw.mp4,"Why does Elliott fall at 42:37?
(A) His leg hurts
(B) His bowl hurts
(C) His head hurts
(D) His knee hurts",C,"['event understanding', 'temporal grounding']",42:37-43:20
3790,T1yhBv1ytzw.mp4,"What is the stoppage time for the first half?
(A) 1 minute
(B) 0 minute
(C) 2 minute
(D) 3 minute",B,['key information retrieval'],47:10-47:15
3791,T1yhBv1ytzw.mp4,"What is the score for the first half of the game?
(A) 3:1
(B) 2:1
(C) 1:1
(D) 1:2",C,['key information retrieval'],00:00-47:39
3792,T1yhBv1ytzw.mp4,"Who wants to cheat the referee at 51:24?
(A) Ferguson
(B) Allister
(C) Dunk
(D) Mitoma",B,"['entity recognition', 'temporal grounding']",51:24-51:52
3793,T1yhBv1ytzw.mp4,"What does the commentator say during 58:39-58:48
(A) Liverpool does a good job in the second part of the game before
(B) Liverpool performs badly in the second part of the game before
(C) Liverpool attacks many times in the second part of the game before
(D) Liverpool doesn't attack in the second part of the game before",D,"['reasoning', 'temporal grounding']",58:39-58:48
3794,T1yhBv1ytzw.mp4,"Who substitutes Arnold?
(A) Henderson
(B) Jones
(C) Núñez
(D) Milner",C,['entity recognition'],60:49-61:54
3796,T1yhBv1ytzw.mp4,"Who falls in the restricted area at 65:42?
(A) Salah
(B) Keita
(C) Thiago
(D) Konaté",D,"['temporal grounding', 'entity recognition']",65:42-66:09
3798,T1yhBv1ytzw.mp4,"Who gets the ball and saves Brighton at 78:07?
(A) Robertson
(B) Salah
(C) Allison
(D) Nunez",A,"['temporal grounding', 'event understanding']",78:07-78:20
3799,T1yhBv1ytzw.mp4,"What is the best perform of Jones till now?
(A) Win the game
(B) Fight for Liverpool
(C) Fight for Brighton
(D) Get a score",B,['event understanding'],81:13-81:20
3801,T1yhBv1ytzw.mp4,"Given all the performance, we can predict that ____ is the best player?
(A) Mitoma
(B) Ferguson
(C) Salah
(D) Thiago",A,['event understanding'],94:59-95:25
3802,T1yhBv1ytzw.mp4,"What is the final score of the game?
(A) 2:1
(B) 1:3
(C) 2:2
(D) 2:3",A,"['event understanding', 'key information retrieval']",00:00-100:28
3946,Xjf5N9S3jAA.mp4,"Who comes to the sports field?
(A) Margaret Smith Court
(B) Stefanos Tsitsipas
(C) Goran Ivanisevic
(D) Novak Djokovic",B,['event understanding'],00:03-00:44
3948,Xjf5N9S3jAA.mp4,"Where might the conversation take place?
(A) Park
(B) Conference
(C) Playground
(D) Tennis court",D,['reasoning'],00:00-47:25
3955,Xjf5N9S3jAA.mp4,"How many titles did Tsitsipas got?
(A) 98
(B) 12
(C) 3
(D) 10",D,['event understanding'],07:37-08:20
3959,Xjf5N9S3jAA.mp4,"What can we know about Djokovbic and Tsitsipas?
(A) They were champion players in different competitions
(B) They have no ATP ranking
(C) They had a peak match together
(D) Their match was an exhibition match with no winner or loser",A,"['reasoning', 'entity recognition', 'event understanding']",00:00-47:25
3960,Xjf5N9S3jAA.mp4,"How long did it take to transition from the warmup to the start of the match?
(A) 2 min
(B) 3 min
(C) 10 min
(D) 4 min",D,"['temporal grounding', 'event understanding']",06:44-10:55
3961,Xjf5N9S3jAA.mp4,"Who served first in this game?
(A) Novak Djokovic
(B) The referee
(C) Stefanos Tsitsipas
(D) Nobody",C,['reasoning'],10:58-11:16
3962,Xjf5N9S3jAA.mp4,"Who scored the first score?
(A) No one scored
(B) Novak Djokovic
(C) Stefanos Tsitsipas
(D) It was a draw, no one scored",B,"['reasoning', 'event understanding']",10:58-11:16
3963,Xjf5N9S3jAA.mp4,"Why was the start of this game considered awful?
(A) Because Djokovic was distracted when he plays
(B) Because Tsitsipas lost the first point due to a service error
(C) Because the level of the two athletes were very poor
(D) Because their skills were too high to be enjoyable to watch",B,['reasoning'],10:58-11:16
3964,Xjf5N9S3jAA.mp4,"Who won the first round?
(A) Novak Djokovic
(B) Nobody
(C) Not mentioned in the video
(D) Stefanos Tsitsipas",A,['event understanding'],12:18-13:05
3966,Xjf5N9S3jAA.mp4,"Who is the first person being interviewed who is not a tennis athlete?
(A) Peter Bol
(B) Stefanos Tsitsipas
(C) Steve Smith
(D) Novak Djokovic",C,"['entity recognition', 'key information retrieval']",33:28-34:51
3968,Xjf5N9S3jAA.mp4,"Who is the second person being interviewed who is not a tennis athlete?
(A) Novak Djokovic
(B) Steve Smith
(C) Stefanos Tsitsipas
(D) Peter Bol",D,"['entity recognition', 'temporal grounding']",35:07-35:43
3970,Xjf5N9S3jAA.mp4,"When does one of the break time end?
(A) 07:34
(B) 36:25
(C) 10:58
(D) 06:44",B,"['event understanding', 'temporal grounding']",33:44-36:30
3974,Xjf5N9S3jAA.mp4,"What was the final score of the game?
(A) 6:3
(B) 4:2
(C) 5:3
(D) 2:1",A,['event understanding'],00:00-47:25
3976,tKIFQI9cH2c.mp4,"What happens at the beginning of the video?
(A) The players are warming up now
(B) Serena to serve
(C) A player is practicing racquet
(D) The players are waiting",C,['event understanding'],00:00-00:24
3977,tKIFQI9cH2c.mp4,"What is the process and result of the first official ball of the first game?
(A) Serena blocks Venus's big serve, and a wide backhand makes it 0-15
(B) Serena pushes Venus around the court for the opening point, and a wide backspin makes it 0-15
(C) Venus pushes Serena around the court for the opening point, and a wide backhand makes it 0-15
(D) Serena pushes Venus around the court for the opening point, and a wide backhand makes it 0-15",D,['summarization'],00:33-00:49
3978,tKIFQI9cH2c.mp4,"Why is the score 0-30 after the second ball?
(A) Serena's nother backhand error takes it to 0-30
(B) Serena's chip and charge
(C) Venus's nother backhand error takes it to 0-30
(D) Venus's chip and charge",C,['event understanding'],01:03-01:11
3979,tKIFQI9cH2c.mp4,"What is the highlight of the first inning in the video?
(A) With a powerful serve, Serena scores, but Venus responds strongly with skillful shots, securing a break point and ultimately taking a 1-0 lead in the match
(B) With a powerful serve, Serena scores, securing a break point and ultimately taking a 1-0 lead in the match
(C) With a powerful serve, Venus scores, but Serena responds strongly with skillful shots, securing a break point and ultimately taking a 1-0 lead in the match
(D) With a powerful serve, Serena scores, but Venus responds strongly with skillful shots",C,['summarization'],01:11-02:37
3982,tKIFQI9cH2c.mp4,"How does the point tie occur when the game score is 0-1 and the point score is 30-30?
(A) After Venus hits back with a powerful crosscourt forehand winner for 30-30
(B) After Serena hits back with a powerful crosscourt forehand winner for 30-30
(C) After Venus slips over at one point, she recovers to win the point
(D) After Serena misses a forehand",D,['event understanding'],05:12-05:12
3984,tKIFQI9cH2c.mp4,"What happens after Serena's first stumble?
(A) Her tennis racket breaks
(B) She fells to the ground
(C) She is helps up by her coach
(D) She continues playing without stopping",A,['event understanding'],11:17-12:30
3986,tKIFQI9cH2c.mp4,"What is Venus's expression when waiting for Serena to serve, when the game score is 1-2, point score is 30-40?
(A) Venus looks very relaxed here
(B) Venus looks very pumped up and nervous here
(C) Venus looks very tired and has no more energy here
(D) Venus looks like being in a state of confusion",B,"['reasoning', 'key information retrieval']",17:33-17:38
3988,tKIFQI9cH2c.mp4,"What does the man in the green hat and coat do when the background shows 126km/h?
(A) Cleaning the court
(B) Delivering tennis balls to the players
(C) Checking the net in the middle
(D) Helping pick up balls",D,['event understanding'],19:42-19:42
3989,tKIFQI9cH2c.mp4,"___ is best fitted commentary for the main events that take place between 19:30-20:08.
(A) Venus unloads on a forehand return to force an error from Serena, and then drills a backhand right to the line for 30-30. But a netted return makes it 40-30 to Serena
(B) That is a poor second serve from Serena, and Venus forces another error and another break point. AND A THIRD DOUBLE! That's a fourth straight break of serve, and it's 2-2
(C) This ball is staying hit out there - the combined power of Venus and Serena is quite awesome. Serena forces an error from her opponent for 15-0, then follows it with an ace for 30-0
(D) Serena double faults for deuce, and now another double to give Venus a break point again! Now an ace to save her serve",B,"['summarization', 'temporal grounding']",19:48-20:18
3990,tKIFQI9cH2c.mp4,"After IBM is 155 and the tennis ball is out of bounds, what do the two people in green shirts at the top of the screen do?
(A) They both raise the same arm
(B) They run to pick up the ball
(C) They do not move
(D) Each of them raises one arm",D,['event understanding'],20:49-20:51
3994,tKIFQI9cH2c.mp4,"What is Venus's mood at IBM 163 when she hit the ball out of bounds to make it 30-40?
(A) Venus feels under pressure, but she gets the return back
(B) Venus feels bad that she made a bad error to give her sister game point
(C) Venus maintains her composure, quickly refocusing for the next point with a determined expression
(D) Venus shows frustration as she clenches her fist and shakes her head in disappointment",B,['reasoning'],31:57-31:59
3997,tKIFQI9cH2c.mp4,"After the game score is 3-5 and the point score is 30-30, what speed does the ball's display on the screen indicate for Venus's shot?
(A) 138 km/h
(B) 140 km/h
(C) 130 km/h
(D) 183 km/h",D,['key information retrieval'],34:38-34:39
3998,tKIFQI9cH2c.mp4,"When does the game start?
(A) Noon
(B) Night
(C) Dusk
(D) It's cloudy so we can't tell",C,['event understanding'],35:19-35:19
3999,tKIFQI9cH2c.mp4,"What happens between the scores of 4-5 and 4-6 in the game?
(A) Another strong serve, and Serena hits it long. Venus holds
(B) A better serve puts Venus under pressure, but she gets the return back and Serena flays one well wide for 0-30. An error from Venus brings it back to 15-30, and then an ace out wide levels it at 30-30
(C) Serena pushes Venus into the corner and drills the winner into the open court. But Venus gets a cross-court backhand winner, and then forces Serena to block a return of serve into the net
(D) Two unforced errors from Venus to start the 10th game. Serena closes in on the set. And another ace brings three set points. And Serena hits an ace",D,['summarization'],32:56-35:16
4083,VTCDQYYKA9o.mp4,"Who is the person in the video wearing red clothes and then taking them off to reveal the blue clothes underneath?
(A) Fan Zhendong
(B) Wang hao
(C) Ma Long
(D) Zhang Jike",A,['entity recognition'],03:00-03:00
4086,VTCDQYYKA9o.mp4,"How was the point won at 15:04 and had a slow motion replay from 15:10-15:14?
(A) A chop shot
(B) A backhand topspin
(C) A forehand smash
(D) A lob shot",B,"['temporal grounding', 'event understanding']",15:04-15:04
4089,VTCDQYYKA9o.mp4,"From 28:50-28:57 in the video, what happens to the ball after Ma Long's final forehand stroke?
(A) It lands out of bounds
(B) It hits the table edge
(C) It is hit back by the opponent
(D) It goes into the net",D,"['entity recognition', 'temporal grounding']",28:44-28:44
4090,VTCDQYYKA9o.mp4,"Is the staff wiping the table tennis table with their left hand or right hand?
(A) No staff wiping the table
(B) Left hand
(C) Right hand
(D) Both used",C,['event understanding'],38:45-39:00
4092,VTCDQYYKA9o.mp4,"How many points does Fan Zhendong score in the fourth game?
(A) 7
(B) 2
(C) 9
(D) 4",C,['key information retrieval'],41:50-50:50
4098,VTCDQYYKA9o.mp4,"In what order do the three athletes, from front to back, walk to the podium?
(A) Fan Zhendong, Ma Long, Dimitrij Ovtcharov
(B) Ma Long, Dimitrij Ovtcharov, Fan Zhendong
(C) Ma Long, Dimitrij Ovtcharov, Wang Hao
(D) Dimitrij Ovtcharov, Fan Zhendong, Ma Long",A,['entity recognition'],71:17-71:17
4104,VTCDQYYKA9o.mp4,"Who is wearing the black mask and orange shirt in the video?
(A) The referee
(B) The player
(C) The audience
(D) The coach",A,['entity recognition'],03:33-04:44
4167,KLIa2UaE2KE.mp4,"What is the content of the entire video about?
(A) This video narrates the entire process of the 2016 men's volleyball final, in which the Brazilian team defeated China 3-0 to win the championship
(B) This video narrates the entire process of the 2016 men's volleyball final, in which the Brazilian team defeated Italy 3-2 to win the championship
(C) This video narrates the entire process of the 2020 men's volleyball final, in which the Brazilian team defeated Italy 3-0 to win the championship
(D) This video narrates the entire process of the 2016 men's volleyball final, in which the Brazilian team defeated Italy 3-0 to win the championship",D,['summarization'],00:00-118:28
4169,KLIa2UaE2KE.mp4,"Which country's flag is being waved at the beginning of the video?
(A) Italy
(B) China
(C) Brazil
(D) Japan",A,['key information retrieval'],00:01-00:03
4172,KLIa2UaE2KE.mp4,"Which player scored the tenth point for Italy in the first set of the video?
(A) 13
(B) 20
(C) 5
(D) 15",C,['entity recognition'],11:13-11:20
4174,KLIa2UaE2KE.mp4,"The ball was in during the video replay of the first set, so who scored this point?
(A) China
(B) Brazil
(C) Japan
(D) Italy",B,['event understanding'],17:40-17:50
4177,KLIa2UaE2KE.mp4,"What is the name of the player wearing number 16 for Brazil in the video?
(A) Ken
(B) Dante
(C) Lucas
(D) James",C,['entity recognition'],00:00-37:25
4178,KLIa2UaE2KE.mp4,"Which team was leading before the eighteenth point in the second set?
(A) Japan
(B) China
(C) Italy
(D) Brazil",C,['key information retrieval'],32:20-41:20
4182,KLIa2UaE2KE.mp4,"Which team scored the first point of the third set?
(A) China
(B) Italy
(C) Brazil
(D) Japan",C,['key information retrieval'],68:00-68:08
4187,KLIa2UaE2KE.mp4,"What is the number of the player being substituted when the game score is 0-2, point score is 14-15?
(A) 19
(B) 45
(C) 2
(D) 18",D,"['entity recognition', 'key information retrieval']",83:13-83:13
4188,KLIa2UaE2KE.mp4,"What did number seven do after being substituted in?
(A) He cried
(B) He injuried
(C) He danced
(D) He served",D,['event understanding'],15:02-92:11
4189,KLIa2UaE2KE.mp4,"A famous football star comes to watch the game, who is he?
(A) Aguero
(B) Neymar
(C) Ronaldo
(D) Messi",B,['entity recognition'],98:18-98:18
4190,KLIa2UaE2KE.mp4,"Which national team was the first to receive medals on the podium after the match?
(A) Italy
(B) The USA
(C) Brazil
(D) China",B,['entity recognition'],101:20-102:00
4450,CgvJqGxzRfE.mp4,"What type of video is this?
(A) News report
(B) Documentary
(C) Sporting events
(D) TV show",D,['event understanding'],00:00-75:57
4452,CgvJqGxzRfE.mp4,"What is the name of the judge who is second to the left from the camera's view during the first performance?
(A) MICHAL
(B) GWEN
(C) JAMES
(D) NIALL",D,"['key information retrieval', 'entity recognition', 'event understanding']",00:41-00:41
4454,CgvJqGxzRfE.mp4,"What color top is the second conteatant wearing?
(A) Gold
(B) Red
(C) Black
(D) White",A,['entity recognition'],01:40-01:40
4455,CgvJqGxzRfE.mp4,"How many coaches are turning for the second player?
(A) One referee turns around for him
(B) Two referees turn around for him
(C) No referee turns around for him
(D) Three referees turn around for him",A,['event understanding'],02:15-02:20
4458,CgvJqGxzRfE.mp4,"What instrument is the man playing while the girl, wearing a blue sweetheart bandeau top and wide jeans with holes on them, sings?
(A) Erhu
(B) Cello
(C) Piano
(D) Guitar",C,['entity recognition'],03:18-03:18
4459,CgvJqGxzRfE.mp4,"What color coat does the sixth contestant wear?
(A) White
(B) Green
(C) Yellow
(D) Red",B,"['entity recognition', 'event understanding']",11:36-11:36
4461,CgvJqGxzRfE.mp4,"What instrument is the eighth contestant playing?
(A) Piano
(B) Cello
(C) Erhu
(D) Guitar",D,['entity recognition'],14:13-14:13
4462,CgvJqGxzRfE.mp4,"Which judge turns last when the ninth contestant performs?
(A) BILL+TOM
(B) Blocked
(C) SHIRIN
(D) GIOVANNI",B,['event understanding'],17:00-17:30
4463,CgvJqGxzRfE.mp4,"What color shirt is the tenth contestant singing on stage wearing?
(A) Blue
(B) Red
(C) Black
(D) White",A,['entity recognition'],17:50-17:50
4467,CgvJqGxzRfE.mp4,"What happens after the 11th contestant performs?
(A) The blocked judge lies down
(B) Justina lies down
(C) The blocked judge stands up
(D) The blocked judge sits down",A,['entity recognition'],21:00-21:20
4469,CgvJqGxzRfE.mp4,"What does the second girl on the right do between 32:00-32:05?
(A) She is angry
(B) She smiles
(C) She crys
(D) She sits down",C,"['entity recognition', 'temporal grounding']",32:00-32:05
4470,CgvJqGxzRfE.mp4,"Who turns around first when the 17th contestant performs?
(A) GIOVANNI
(B) URBAN
(C) VANNA
(D) Justina",C,['entity recognition'],32:10-32:30
4471,CgvJqGxzRfE.mp4,"What does the blonde woman do during Joao Duarte's performance?
(A) She smiles
(B) She sat down
(C) She crys
(D) She is angry",C,['entity recognition'],34:45-35:00
4472,CgvJqGxzRfE.mp4,"Who turns first for the contestant with curly hair, wearing glasses, and a white and blue sweatshirt?
(A) Benas
(B) Monika Liu
(C) Justina
(D) Mantas",D,"['key information retrieval', 'entity recognition', 'event understanding']",44:43-44:43
4473,CgvJqGxzRfE.mp4,"What color is the 24th contestant on stage wearing?
(A) Blue and black
(B) Blue and white
(C) Black and white
(D) Red and white",B,['entity recognition'],44:54-44:54
4476,CgvJqGxzRfE.mp4,"All the players in the video get ___ -Chair Turns.
(A) 2
(B) 4
(C) 3
(D) 1",B,['event understanding'],00:00-75:57
4477,CgvJqGxzRfE.mp4,"What hairstyle does the woman who sings ""El Me Mintió"" have?
(A) Short hair
(B) Long hair
(C) Other
(D) Bald",D,['entity recognition'],68:40-68:40
4478,CgvJqGxzRfE.mp4,"What is the main color of the scene while the contestant sings ""Kiss Me""?
(A) Blue
(B) Red
(C) Black
(D) Green",D,"['entity recognition', 'key information retrieval']",70:31-70:31
